measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,Unnamed: 10,Unnamed: 11,failure_time,time_to_fail,fail_in_1h,temperature_6h_std,pressure_6h_mean
2020-07-15 00:00:00.000000000,4,3,7,12.0,72.86729583652205,,,2020-07-15 05:31:44.776014200,0 days 05:31:44.776014200,0,3.024293262837244,15.666666666666666
2020-07-15 01:00:00.000000000,4,8,8,12.5,74.6635670292807,,,2020-07-15 05:31:44.776014200,0 days 04:31:44.776014200,0,5.0032764168875,14.5
2020-07-15 01:59:59.990000000,4,10,7,14.0,70.1427578865259,,,2020-07-15 05:31:44.776014200,0 days 03:31:44.786014200,0,3.4361593879962107,16.5
2020-07-15 02:59:59.985000000,4,6,5,16.0,70.59133172975994,,,2020-07-15 05:31:44.776014200,0 days 02:31:44.791014200,0,4.776500416438931,13.166666666666666
2020-07-15 03:59:59.980000000,4,6,5,16.0,85.17311926323154,,,2020-07-15 05:31:44.776014200,0 days 01:31:44.796014200,0,10.006783964435051,14.166666666666666
2020-07-15 04:59:59.975000000,4,2,9,18.0,77.89571717828673,,,2020-07-15 05:31:44.776014200,0 days 00:31:44.801014200,1,3.199437543814728,16.333333333333332
2020-07-15 05:59:59.970000000,4,8,8,12.0,80.11793015434598,,,2020-07-15 06:42:44.569051620,0 days 00:42:44.599051620,1,3.3190670206295056,16.833333333333332
2020-07-15 06:59:59.965000000,4,9,6,13.0,76.34351038731485,,,2020-07-15 15:43:54.781551000,0 days 08:43:54.816551,0,4.131642407403964,16.666666666666668
2020-07-15 07:59:59.960000000,4,5,10,15.0,76.53437199805644,,,2020-07-15 15:43:54.781551000,0 days 07:43:54.821551,0,10.554675539827016,15.166666666666666
2020-07-15 08:59:59.955000000,4,5,5,16.0,74.78409201599938,,,2020-07-15 15:43:54.781551000,0 days 06:43:54.826551,0,4.1397446889388805,14.5
2020-07-15 09:59:59.950000000,4,7,4,16.0,84.74908803402967,,,2020-07-15 15:43:54.781551000,0 days 05:43:54.831551,0,4.577015998448825,13.166666666666666
2020-07-15 10:59:59.945000000,4,10,7,19.0,76.9596492747726,,,2020-07-15 15:43:54.781551000,0 days 04:43:54.836551,0,2.3390942006815822,15.833333333333334
2020-07-15 11:59:59.940000000,4,10,7,12.0,77.9504173509153,,,2020-07-15 15:43:54.781551000,0 days 03:43:54.841551,0,5.103485255559217,15.0
2020-07-15 12:59:59.935000000,4,5,6,12.5,70.00999838199003,,,2020-07-15 15:43:54.781551000,0 days 02:43:54.846551,0,4.9931506164219135,15.166666666666666
2020-07-15 13:59:59.930000000,4,10,5,14.0,75.0165189258864,,,2020-07-15 15:43:54.781551000,0 days 01:43:54.851551,0,1.830183800321499,16.333333333333332
2020-07-15 14:59:59.925000000,4,10,7,16.0,73.95611742829955,,,2020-07-15 15:43:54.781551000,0 days 00:43:54.856551,1,3.338903550562735,16.0
2020-07-15 15:59:59.920000000,4,8,10,16.0,74.98500922923813,,,2020-07-17 15:23:28.438082700,1 days 23:23:28.518082700,0,8.39933533891275,16.0
2020-07-15 16:59:59.915000000,4,1,6,18.0,86.88238252784409,,,2020-07-17 15:23:28.438082700,1 days 22:23:28.523082700,0,3.168412268092958,15.5
2020-07-15 17:59:59.910000000,4,6,6,12.0,78.572598104366,,,2020-07-17 15:23:28.438082700,1 days 21:23:28.528082700,0,3.582460398737413,14.5
2020-07-15 18:59:59.905000000,4,7,6,13.0,80.85084638786083,,,2020-07-17 15:23:28.438082700,1 days 20:23:28.533082700,0,3.086880138546828,13.666666666666666
2020-07-15 19:59:59.900000000,4,4,5,15.0,69.0419606024324,,,2020-07-17 15:23:28.438082700,1 days 19:23:28.538082700,0,10.685790851991626,13.833333333333334
2020-07-15 20:59:59.895000000,4,6,8,16.0,74.82221334520622,,,2020-07-17 15:23:28.438082700,1 days 18:23:28.543082700,0,2.922834781879913,14.0
2020-07-15 21:59:59.890000000,4,4,6,16.0,83.2680774047992,,,2020-07-17 15:23:28.438082700,1 days 17:23:28.548082700,0,4.197383716944227,16.666666666666668
2020-07-15 22:59:59.885000000,4,5,8,19.0,82.42289123260693,,,2020-07-17 15:23:28.438082700,1 days 16:23:28.553082700,0,3.884441182291296,16.166666666666668
2020-07-15 23:59:59.880000000,4,5,10,12.0,79.97237090697853,,,2020-07-17 15:23:28.438082700,1 days 15:23:28.558082700,0,8.672696236772987,13.166666666666666
2020-07-16 00:59:59.875000000,4,9,4,12.5,77.21184916379245,,,2020-07-17 15:23:28.438082700,1 days 14:23:28.563082700,0,3.865390856640933,14.833333333333334
2020-07-16 01:59:59.870000000,4,3,7,14.0,79.93490704557324,,,2020-07-17 15:23:28.438082700,1 days 13:23:28.568082700,0,2.171223612024073,15.166666666666666
2020-07-16 02:59:59.865000000,4,7,9,16.0,81.74913118081541,,,2020-07-17 15:23:28.438082700,1 days 12:23:28.573082700,0,2.3507652829052472,15.166666666666666
2020-07-16 03:59:59.860000000,4,9,4,16.0,81.42613082780841,,,2020-07-17 15:23:28.438082700,1 days 11:23:28.578082700,0,,
2020-07-16 04:59:59.855000000,4,5,6,18.0,79.78714934350398,,,2020-07-17 15:23:28.438082700,1 days 10:23:28.583082700,0,3.008885310625274,15.166666666666666
2020-07-16 05:59:59.850000000,4,4,4,12.0,73.34162163500326,,,2020-07-17 15:23:28.438082700,1 days 09:23:28.588082700,0,4.496804844664709,15.333333333333334
2020-07-16 06:59:59.845000000,4,7,9,13.0,76.78969871598089,,,2020-07-17 15:23:28.438082700,1 days 08:23:28.593082700,0,4.148736576181864,14.666666666666666
2020-07-16 07:59:59.840000000,4,7,5,15.0,82.10015323588135,,,2020-07-17 15:23:28.438082700,1 days 07:23:28.598082700,0,1.7762387961279045,15.166666666666666
2020-07-16 08:59:59.835000000,4,3,6,16.0,74.57446832562853,,,2020-07-17 15:23:28.438082700,1 days 06:23:28.603082700,0,4.808921729843624,14.333333333333334
2020-07-16 09:59:59.830000000,4,1,9,16.0,73.66364736959082,,,2020-07-17 15:23:28.438082700,1 days 05:23:28.608082700,0,3.3447832480300033,15.333333333333334
2020-07-16 10:59:59.825000000,4,4,7,19.0,80.59034334627431,,,2020-07-17 15:23:28.438082700,1 days 04:23:28.613082700,0,17.01286283183077,14.666666666666666
2020-07-16 11:59:59.820000000,4,6,5,12.0,76.37594564411904,,,2020-07-17 15:23:28.438082700,1 days 03:23:28.618082700,0,21.363141346403804,15.833333333333334
2020-07-16 12:59:59.815000000,4,6,4,12.5,77.54347915321924,,,2020-07-17 15:23:28.438082700,1 days 02:23:28.623082700,0,3.318196308668335,14.666666666666666
2020-07-16 13:59:59.810000000,4,4,8,14.0,75.08606953737396,,,2020-07-17 15:23:28.438082700,1 days 01:23:28.628082700,0,5.28522402824659,14.666666666666666
2020-07-16 14:59:59.805000000,4,7,7,16.0,72.33704496409746,,,2020-07-17 15:23:28.438082700,1 days 00:23:28.633082700,0,2.237691866210621,15.166666666666666
2020-07-16 15:59:59.800000000,4,7,9,16.0,76.69254702217516,,,2020-07-17 15:23:28.438082700,0 days 23:23:28.638082700,0,18.46324809231497,14.333333333333334
2020-07-16 16:59:59.795000000,4,10,8,18.0,79.4371003681206,,,2020-07-17 15:23:28.438082700,0 days 22:23:28.643082700,0,2.2801351385311266,15.833333333333334
2020-07-16 17:59:59.790000000,4,1,10,12.0,79.41870894609241,,,2020-07-17 15:23:28.438082700,0 days 21:23:28.648082700,0,3.3374587446039325,15.833333333333334
2020-07-16 18:59:59.785000000,4,1,6,13.0,82.36534781235503,,,2020-07-17 15:23:28.438082700,0 days 20:23:28.653082700,0,11.878302220674648,14.666666666666666
2020-07-16 19:59:59.780000000,4,3,10,15.0,77.50752921652861,,,2020-07-17 15:23:28.438082700,0 days 19:23:28.658082700,0,1.351384721371617,14.333333333333334
2020-07-16 20:59:59.775000000,4,7,8,16.0,84.4262326538701,,,2020-07-17 15:23:28.438082700,0 days 18:23:28.663082700,0,3.6122461323988677,14.333333333333334
2020-07-16 21:59:59.770000000,4,9,8,16.0,75.4072977911903,,,2020-07-17 15:23:28.438082700,0 days 17:23:28.668082700,0,4.731563286883935,15.333333333333334
2020-07-16 22:59:59.765000000,4,4,4,19.0,80.66692685394634,,,2020-07-17 15:23:28.438082700,0 days 16:23:28.673082700,0,7.968571934952508,14.666666666666666
2020-07-16 23:59:59.760000000,4,8,10,12.0,78.88366937131302,,,2020-07-17 15:23:28.438082700,0 days 15:23:28.678082700,0,24.587549792580816,14.333333333333334
2020-07-17 00:59:59.755000000,4,7,10,12.5,80.39307846414945,,,2020-07-17 15:23:28.438082700,0 days 14:23:28.683082700,0,2.2008512426882416,14.333333333333334
2020-07-17 01:59:59.750000000,4,1,10,14.0,81.0641380404587,,,2020-07-17 15:23:28.438082700,0 days 13:23:28.688082700,0,3.8084722298883777,15.333333333333334
2020-07-17 02:59:59.745000000,4,8,7,16.0,79.5933646777264,,,2020-07-17 15:23:28.438082700,0 days 12:23:28.693082700,0,6.174217079103561,14.333333333333334
2020-07-17 03:59:59.740000000,4,5,6,16.0,75.34855304558666,,,2020-07-17 15:23:28.438082700,0 days 11:23:28.698082700,0,2.112960900675462,15.333333333333334
2020-07-17 04:59:59.735000000,4,2,4,18.0,81.88578927516406,,,2020-07-17 15:23:28.438082700,0 days 10:23:28.703082700,0,25.47111027578914,14.333333333333334
2020-07-17 05:59:59.730000000,4,8,10,12.0,81.84815529692999,,,2020-07-17 15:23:28.438082700,0 days 09:23:28.708082700,0,1.7023772417164775,14.666666666666666
2020-07-17 06:59:59.725000000,4,7,10,13.0,71.76064055069921,,,2020-07-17 15:23:28.438082700,0 days 08:23:28.713082700,0,4.484783869593652,15.166666666666666
2020-07-17 07:59:59.720000000,4,9,4,15.0,73.01786209087454,,,2020-07-17 15:23:28.438082700,0 days 07:23:28.718082700,0,,
2020-07-17 08:59:59.715000000,4,1,7,16.0,77.07651990024563,,,2020-07-17 15:23:28.438082700,0 days 06:23:28.723082700,0,6.535207174032211,15.5
2020-07-17 09:59:59.710000000,4,4,5,16.0,70.52861766378038,,,2020-07-17 15:23:28.438082700,0 days 05:23:28.728082700,0,2.3492063041367937,13.833333333333334
2020-07-17 10:59:59.705000000,4,4,7,19.0,79.78429497259188,,,2020-07-17 15:23:28.438082700,0 days 04:23:28.733082700,0,4.3867303323913,13.666666666666666
2020-07-17 11:59:59.700000000,4,9,7,12.0,76.72600653762952,,,2020-07-17 15:23:28.438082700,0 days 03:23:28.738082700,0,1.3973040055187373,15.333333333333334
2020-07-17 12:59:59.695000000,4,2,10,12.5,77.68615946875815,,,2020-07-17 15:23:28.438082700,0 days 02:23:28.743082700,0,23.341985512394952,15.666666666666666
2020-07-17 13:59:59.690000000,4,1,5,14.0,77.160287942864,,,2020-07-17 15:23:28.438082700,0 days 01:23:28.748082700,0,4.123606031142594,15.333333333333334
2020-07-17 14:59:59.685000000,4,6,8,16.0,86.29697862377539,,,2020-07-17 15:23:28.438082700,0 days 00:23:28.753082700,1,6.180973787546813,13.666666666666666
2020-07-17 15:59:59.680000000,4,4,6,16.0,84.32652848591825,,,2020-07-17 17:41:16.780139840,0 days 01:41:17.100139840,0,2.457984611410989,14.0
2020-07-17 16:59:59.675000000,4,6,8,18.0,73.56921883847224,,,2020-07-17 17:41:16.780139840,0 days 00:41:17.105139840,1,3.1234195398273004,16.166666666666668
2020-07-17 17:59:59.670000000,4,4,6,12.0,74.95052940169886,,,2020-07-18 02:23:34.205769080,0 days 08:23:34.535769080,0,7.4152656329888895,16.833333333333332
2020-07-17 18:59:59.665000000,4,5,4,13.0,73.11994567238605,,,2020-07-18 02:23:34.205769080,0 days 07:23:34.540769080,0,7.361808821205614,15.0
2020-07-17 19:59:59.660000000,4,3,4,15.0,84.75286814264129,,,2020-07-18 02:23:34.205769080,0 days 06:23:34.545769080,0,32.07784177818819,14.333333333333334
2020-07-17 20:59:59.655000000,4,7,8,16.0,83.43882629777933,,,2020-07-18 02:23:34.205769080,0 days 05:23:34.550769080,0,4.62712256207259,14.333333333333334
2020-07-17 21:59:59.650000000,4,6,8,16.0,69.07478238450615,,,2020-07-18 02:23:34.205769080,0 days 04:23:34.555769080,0,4.635516488127136,16.5
2020-07-17 22:59:59.645000000,4,3,7,19.0,77.54630489528523,,,2020-07-18 02:23:34.205769080,0 days 03:23:34.560769080,0,4.919311883155074,16.666666666666668
2020-07-17 23:59:59.640000000,4,8,9,12.0,87.37437352540705,,,2020-07-18 02:23:34.205769080,0 days 02:23:34.565769080,0,1.4491243274343957,13.666666666666666
2020-07-18 00:59:59.635000000,4,9,8,12.5,78.14856613206304,,,2020-07-18 02:23:34.205769080,0 days 01:23:34.570769080,0,1.2518994497194302,13.833333333333334
2020-07-18 01:59:59.630000000,4,4,10,14.0,80.41802691938987,,,2020-07-18 02:23:34.205769080,0 days 00:23:34.575769080,1,1.902049956134758,15.666666666666666
2020-07-18 02:59:59.625000000,4,10,7,16.0,76.59651758457406,,,2020-07-18 03:43:37.802152860,0 days 00:43:38.177152860,1,4.695355700809046,14.833333333333334
2020-07-18 03:59:59.620000000,4,8,7,16.0,76.8814420570807,,,2020-07-19 02:16:31.059075560,0 days 22:16:31.439075560,0,1.9451086937642215,14.666666666666666
2020-07-18 04:59:59.615000000,4,7,6,18.0,71.98539253674812,,,2020-07-19 02:16:31.059075560,0 days 21:16:31.444075560,0,3.7807059209020473,15.166666666666666
2020-07-18 05:59:59.610000000,4,9,10,12.0,72.8362622094251,,,2020-07-19 02:16:31.059075560,0 days 20:16:31.449075560,0,2.445070168372015,14.0
2020-07-18 06:59:59.605000000,4,7,5,13.0,77.15078994203228,,,2020-07-19 02:16:31.059075560,0 days 19:16:31.454075560,0,4.467119284664824,16.5
2020-07-18 07:59:59.600000000,4,8,4,15.0,75.10301652855023,,,2020-07-19 02:16:31.059075560,0 days 18:16:31.459075560,0,5.004067269465802,14.166666666666666
2020-07-18 08:59:59.595000000,4,3,7,16.0,78.82199819413349,,,2020-07-19 02:16:31.059075560,0 days 17:16:31.464075560,0,6.302550949481775,13.5
2020-07-18 09:59:59.590000000,4,2,4,16.0,78.38868863731594,,,2020-07-19 02:16:31.059075560,0 days 16:16:31.469075560,0,30.023620585225935,16.333333333333332
2020-07-18 10:59:59.585000000,4,2,10,19.0,76.80706298665933,,,2020-07-19 02:16:31.059075560,0 days 15:16:31.474075560,0,6.505614031287542,14.5
2020-07-18 11:59:59.580000000,4,7,8,12.0,79.00643442365515,,,2020-07-19 02:16:31.059075560,0 days 14:16:31.479075560,0,,
2020-07-18 12:59:59.575000000,4,8,6,12.5,78.1358054984549,,,2020-07-19 02:16:31.059075560,0 days 13:16:31.484075560,0,4.386142329050164,15.0
2020-07-18 13:59:59.570000000,4,8,9,14.0,75.0680622664272,,,2020-07-19 02:16:31.059075560,0 days 12:16:31.489075560,0,4.373588287659137,15.083333333333334
2020-07-18 14:59:59.565000000,4,4,4,16.0,78.19062464006494,,,2020-07-19 02:16:31.059075560,0 days 11:16:31.494075560,0,4.48780464711318,14.833333333333334
2020-07-18 15:59:59.560000000,4,3,10,16.0,77.21537898111458,,,2020-07-19 02:16:31.059075560,0 days 10:16:31.499075560,0,1.9968538688538793,14.916666666666666
2020-07-18 16:59:59.555000000,4,4,9,18.0,76.68829620800669,,,2020-07-19 02:16:31.059075560,0 days 09:16:31.504075560,0,2.8896927566178605,14.75
2020-07-18 17:59:59.550000000,4,4,8,12.0,80.43086034715465,,,2020-07-19 02:16:31.059075560,0 days 08:16:31.509075560,0,2.48925127412295,14.916666666666666
2020-07-18 18:59:59.545000000,4,3,8,13.0,76.16374178846729,,,2020-07-19 02:16:31.059075560,0 days 07:16:31.514075560,0,2.966534130628876,15.0
2020-07-18 19:59:59.540000000,4,1,9,15.0,67.79746874941469,,,2020-07-19 02:16:31.059075560,0 days 06:16:31.519075560,0,2.814059284717206,15.083333333333334
2020-07-18 20:59:59.535000000,4,5,7,16.0,69.77365639037819,,,2020-07-19 02:16:31.059075560,0 days 05:16:31.524075560,0,3.78049320550138,14.833333333333334
2020-07-18 21:59:59.530000000,4,1,8,16.0,80.96999609422376,,,2020-07-19 02:16:31.059075560,0 days 04:16:31.529075560,0,2.8481036664457333,14.916666666666666
2020-07-18 22:59:59.525000000,4,4,5,19.0,81.88084814750694,,,2020-07-19 02:16:31.059075560,0 days 03:16:31.534075560,0,5.681311724404804,15.0
2020-07-18 23:59:59.520000000,4,10,7,12.0,82.15910070593907,,,2020-07-19 02:16:31.059075560,0 days 02:16:31.539075560,0,6.021997024144095,15.083333333333334
2020-07-19 00:59:59.515000000,4,6,4,12.5,69.85079977819217,,,2020-07-19 02:16:31.059075560,0 days 01:16:31.544075560,0,2.0184059717748655,15.0
2020-07-19 01:59:59.510000000,4,5,10,14.0,77.39687333626813,,,2020-07-19 02:16:31.059075560,0 days 00:16:31.549075560,1,1.364482035533722,15.083333333333334
2020-07-19 02:59:59.505000000,4,1,4,16.0,76.34363163496596,,,2020-07-19 04:33:18.898181400,0 days 01:33:19.393181400,0,5.5500932167388655,15.166666666666666
2020-07-19 03:59:59.505000000,4,8,10,16.0,75.87304738522657,,,2020-07-19 04:33:18.898181400,0 days 00:33:19.393181400,1,4.294114379288737,14.916666666666666
2020-07-19 04:59:59.505000000,4,9,10,18.0,68.55067854240154,,,2020-07-19 05:51:52.997790360,0 days 00:51:53.492790360,1,3.426143604816791,14.75
2020-07-19 05:59:59.505000000,4,8,7,12.0,71.47655850381311,,,2020-07-19 16:51:16.339509120,0 days 10:51:16.834509120,0,4.5399482803145945,14.75
2020-07-19 06:59:59.505000000,4,6,7,13.0,70.69483121752934,,,2020-07-19 16:51:16.339509120,0 days 09:51:16.834509120,0,3.5400492317157632,14.75
2020-07-19 07:59:59.505000000,4,5,6,15.0,71.90582874860249,,,2020-07-19 16:51:16.339509120,0 days 08:51:16.834509120,0,5.865049210064778,14.75
2020-07-19 08:59:59.505000000,4,10,10,16.0,74.67791177648219,,,2020-07-19 16:51:16.339509120,0 days 07:51:16.834509120,0,3.6060964710486467,15.0
2020-07-19 09:59:59.505000000,4,4,7,16.0,76.53289003531455,,,2020-07-19 16:51:16.339509120,0 days 06:51:16.834509120,0,3.374057298637757,14.916666666666666
2020-07-19 10:59:59.505000000,4,5,4,19.0,68.76069195472422,,,2020-07-19 16:51:16.339509120,0 days 05:51:16.834509120,0,4.861529577467809,15.0
2020-07-19 11:59:59.505000000,4,5,7,12.0,80.65845055596665,,,2020-07-19 16:51:16.339509120,0 days 04:51:16.834509120,0,4.571057768180224,14.916666666666666
2020-07-19 12:59:59.505000000,4,2,10,12.5,70.59966268928018,,,2020-07-19 16:51:16.339509120,0 days 03:51:16.834509120,0,3.2508033352374683,14.833333333333334
2020-07-19 13:59:59.505000000,4,3,4,14.0,78.31399000881021,,,2020-07-19 16:51:16.339509120,0 days 02:51:16.834509120,0,3.5346382705337756,15.166666666666666
2020-07-19 14:59:59.505000000,4,10,5,16.0,73.75547227636848,,,2020-07-19 16:51:16.339509120,0 days 01:51:16.834509120,0,5.300969770012234,15.166666666666666
2020-07-19 15:59:59.505000000,4,8,7,16.0,74.38446885691495,,,2020-07-19 16:51:16.339509120,0 days 00:51:16.834509120,1,,
2020-07-19 16:59:59.505000000,4,6,9,18.0,66.99747841441018,,,2020-07-19 17:07:13.894225680,0 days 00:07:14.389225680,1,3.174938258399674e-06,15.0
2020-07-19 17:59:59.505000000,4,5,7,12.0,70.95961972082712,,,2020-07-20 04:57:13.764961140,0 days 10:57:14.259961140,0,3.174938258399674e-06,15.166666666666666
2020-07-19 18:59:59.505000000,4,5,9,13.0,71.84357441326779,,,2020-07-20 04:57:13.764961140,0 days 09:57:14.259961140,0,3.174938258399674e-06,15.0
2020-07-19 19:59:59.505000000,4,10,7,15.0,81.4350953236119,,,2020-07-20 04:57:13.764961140,0 days 08:57:14.259961140,0,3.174938258399674e-06,14.916666666666666
2020-07-19 20:59:59.505000000,4,9,10,16.0,71.82102804284749,,,2020-07-20 04:57:13.764961140,0 days 07:57:14.259961140,0,3.174938258399674e-06,15.0
2020-07-19 21:59:59.505000000,4,8,8,16.0,73.98564808043615,,,2020-07-20 04:57:13.764961140,0 days 06:57:14.259961140,0,3.174938258399674e-06,14.916666666666666
2020-07-19 22:59:59.505000000,4,3,6,19.0,76.96137800752614,,,2020-07-20 04:57:13.764961140,0 days 05:57:14.259961140,0,3.174938258399674e-06,15.0
2020-07-19 23:59:59.505000000,4,7,10,12.0,87.52953956639735,,,2020-07-20 04:57:13.764961140,0 days 04:57:14.259961140,0,3.174938258399674e-06,14.916666666666666
2020-07-20 00:59:59.505000000,4,7,5,12.5,73.66748607800628,,,2020-07-20 04:57:13.764961140,0 days 03:57:14.259961140,0,3.174938258399674e-06,15.0
2020-07-20 01:59:59.505000000,4,7,4,14.0,84.30791314360188,,,2020-07-20 04:57:13.764961140,0 days 02:57:14.259961140,0,3.174938258399674e-06,15.083333333333334
2020-07-20 02:59:59.505000000,4,1,6,16.0,72.72000115019345,,,2020-07-20 04:57:13.764961140,0 days 01:57:14.259961140,0,3.174938258399674e-06,15.0
2020-07-20 03:59:59.505000000,4,4,10,16.0,72.60040741523491,,,2020-07-20 04:57:13.764961140,0 days 00:57:14.259961140,1,3.174938258399674e-06,15.166666666666666
2020-07-20 04:59:59.505000000,4,5,5,18.0,78.54846849287959,,,2020-07-20 07:47:47.700393360,0 days 02:47:48.195393360,0,3.174938258399674e-06,15.0
2020-07-20 05:59:59.505000000,4,9,6,12.0,75.64783353613173,,,2020-07-20 07:47:47.700393360,0 days 01:47:48.195393360,0,3.174938258399674e-06,15.083333333333334
2020-07-20 06:59:59.505000000,4,3,9,13.0,83.09070870534691,,,2020-07-20 07:47:47.700393360,0 days 00:47:48.195393360,1,3.174938258399674e-06,14.833333333333334
2020-07-20 07:59:59.505000000,4,9,10,15.0,76.97425216272137,,,2020-07-20 15:13:32.845458239,0 days 07:13:33.340458239,0,3.174938258399674e-06,14.916666666666666
2020-07-20 08:59:59.505000000,4,8,8,16.0,74.82183726093183,,,2020-07-20 15:13:32.845458239,0 days 06:13:33.340458239,0,3.174938258399674e-06,15.0
2020-07-20 09:59:59.505000000,4,10,4,16.0,82.77074431757808,,,2020-07-20 15:13:32.845458239,0 days 05:13:33.340458239,0,3.174938258399674e-06,15.166666666666666
2020-07-20 10:59:59.505000000,4,2,4,19.0,76.21272097543836,,,2020-07-20 15:13:32.845458239,0 days 04:13:33.340458239,0,3.174938258399674e-06,14.833333333333334
2020-07-20 11:59:59.505000000,4,9,5,12.0,84.15984666521807,,,2020-07-20 15:13:32.845458239,0 days 03:13:33.340458239,0,3.174938258399674e-06,15.083333333333334
2020-07-20 12:59:59.505000000,4,9,7,12.5,77.77383581173527,,,2020-07-20 15:13:32.845458239,0 days 02:13:33.340458239,0,3.174938258399674e-06,15.0
2020-07-20 13:59:59.505000000,4,8,4,14.0,78.14212198899162,,,2020-07-20 15:13:32.845458239,0 days 01:13:33.340458239,0,3.174938258399674e-06,14.75
2020-07-20 14:59:59.505000000,4,8,10,16.0,69.23550365741454,,,2020-07-20 15:13:32.845458239,0 days 00:13:33.340458239,1,3.174938258399674e-06,14.833333333333334
2020-07-20 15:59:59.505000000,4,8,8,16.0,65.56797123852816,,,2020-07-20 16:34:02.147799720,0 days 00:34:02.642799720,1,3.174938258399674e-06,14.916666666666666
2020-07-20 16:59:59.505000000,4,2,10,18.0,74.20777242106323,,,2020-07-20 17:22:26.997272160,0 days 00:22:27.492272160,1,3.174938258399674e-06,15.0
2020-07-20 17:59:59.505000000,4,10,4,12.0,69.37726510777858,,,2020-07-21 02:10:32.770564680,0 days 08:10:33.265564680,0,3.174938258399674e-06,15.083333333333334
2020-07-20 18:59:59.505000000,4,2,5,13.0,83.26129560690366,,,2020-07-21 02:10:32.770564680,0 days 07:10:33.265564680,0,3.174938258399674e-06,15.0
2020-07-20 19:59:59.505000000,4,8,4,15.0,73.79353785211082,,,2020-07-21 02:10:32.770564680,0 days 06:10:33.265564680,0,,
2020-07-20 20:59:59.505000000,4,4,5,16.0,77.56285358284863,,,2020-07-21 02:10:32.770564680,0 days 05:10:33.265564680,0,3.174938258399674e-06,15.0
2020-07-20 21:59:59.505000000,4,3,9,16.0,82.1529418203133,,,2020-07-21 02:10:32.770564680,0 days 04:10:33.265564680,0,3.174938258399674e-06,15.166666666666666
2020-07-20 22:59:59.505000000,4,9,9,19.0,82.06906551628184,,,2020-07-21 02:10:32.770564680,0 days 03:10:33.265564680,0,3.174938258399674e-06,14.75
2020-07-20 23:59:59.505000000,4,2,9,12.0,77.19427544547621,,,2020-07-21 02:10:32.770564680,0 days 02:10:33.265564680,0,3.174938258399674e-06,14.916666666666666
2020-07-21 00:59:59.505000000,4,8,5,12.5,80.88381236287843,,,2020-07-21 02:10:32.770564680,0 days 01:10:33.265564680,0,3.174938258399674e-06,14.833333333333334
2020-07-21 01:59:59.505000000,4,3,9,14.0,70.63496968738205,,,2020-07-21 02:10:32.770564680,0 days 00:10:33.265564680,1,3.174938258399674e-06,15.083333333333334
2020-07-21 02:59:59.505000000,4,5,6,16.0,72.5793300266628,,,2020-07-21 14:58:51.351641580,0 days 11:58:51.846641580,0,3.174938258399674e-06,14.833333333333334
2020-07-21 03:59:59.505000000,4,4,4,16.0,80.00009122660636,,,2020-07-21 14:58:51.351641580,0 days 10:58:51.846641580,0,3.174938258399674e-06,14.916666666666666
2020-07-21 04:59:59.505000000,4,5,10,18.0,72.34837374546285,,,2020-07-21 14:58:51.351641580,0 days 09:58:51.846641580,0,3.174938258399674e-06,15.0
2020-07-21 05:59:59.505000000,4,3,7,12.0,76.87713360300741,,,2020-07-21 14:58:51.351641580,0 days 08:58:51.846641580,0,3.174938258399674e-06,15.083333333333334
2020-07-21 06:59:59.505000000,4,3,8,13.0,76.74586204238373,,,2020-07-21 14:58:51.351641580,0 days 07:58:51.846641580,0,3.174938258399674e-06,15.166666666666666
2020-07-21 07:59:59.505000000,4,2,10,15.0,75.84284094800141,,,2020-07-21 14:58:51.351641580,0 days 06:58:51.846641580,0,3.174938258399674e-06,14.916666666666666
2020-07-21 08:59:59.505000000,4,7,9,16.0,69.28024145580069,,,2020-07-21 14:58:51.351641580,0 days 05:58:51.846641580,0,3.174938258399674e-06,15.166666666666666
2020-07-21 09:59:59.505000000,4,1,6,16.0,68.11770541717952,,,2020-07-21 14:58:51.351641580,0 days 04:58:51.846641580,0,3.174938258399674e-06,14.916666666666666
2020-07-21 10:59:59.505000000,4,2,6,19.0,70.40979660324074,,,2020-07-21 14:58:51.351641580,0 days 03:58:51.846641580,0,3.174938258399674e-06,15.0
2020-07-21 11:59:59.505000000,4,1,6,12.0,75.98386545388303,,,2020-07-21 14:58:51.351641580,0 days 02:58:51.846641580,0,3.174938258399674e-06,15.166666666666666
2020-07-21 12:59:59.505000000,4,7,7,12.5,79.63859668649108,,,2020-07-21 14:58:51.351641580,0 days 01:58:51.846641580,0,3.174938258399674e-06,15.0
2020-07-21 13:59:59.505000000,4,7,10,14.0,81.6695795499314,,,2020-07-21 14:58:51.351641580,0 days 00:58:51.846641580,1,3.174938258399674e-06,15.166666666666666
2020-07-21 14:59:59.505000000,4,6,7,16.0,76.57314608395706,,,2020-07-21 15:50:35.388607980,0 days 00:50:35.883607980,1,3.174938258399674e-06,15.166666666666666
2020-07-21 15:59:59.505000000,4,3,4,16.0,82.6638998436763,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 16:59:59.505000000,4,4,5,18.0,74.99218201141812,,,,,0,3.174938258399674e-06,15.0
2020-07-21 17:59:59.505000000,4,3,10,12.0,73.89325057809954,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 18:59:59.505000000,4,3,6,13.0,77.42903336970295,,,,,0,3.174938258399674e-06,15.0
